cohort,domain,seed,arm,gate,budget,random_repetitions,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,safe_disruption_count,safe_disruption_rate,unrouted_unsafe_false_allows,safe_abstain_model,safe_abstain_technical,safe_abstain_input_overflow,unsafe_abstain_model,unsafe_abstain_technical,unsafe_abstain_input_overflow,correct_random_sd,abstain_random_sd,N_unsafe_random_sd,N_safe_random_sd,TP_random_sd,TN_random_sd,FP_random_sd,FN_random_sd,abstain_unsafe_random_sd,abstain_safe_random_sd,routed_random_sd,S_fit_N_random_sd,S_overflow_N_random_sd,S_fit_wrong_to_correct_random_sd,S_fit_correct_to_wrong_random_sd,S_fit_correct_to_abstain_random_sd,S_fit_wrong_to_abstain_random_sd,S_fit_unrouted_errors_random_sd,S_fit_correct_random_sd,S_overflow_recovery_correct_random_sd,S_overflow_recovery_wrong_random_sd,S_overflow_final_abstain_random_sd,S_overflow_unrouted_random_sd,abstain_input_overflow_random_sd,abstain_technical_random_sd,abstain_model_random_sd,abstain_rule_unsupported_random_sd,abstain_rule_unresolved_random_sd,N_random_sd,task_groups_random_sd,correct_over_N_random_sd,coverage_random_sd,unsafe_recall_all_random_sd,unsafe_recall_covered_random_sd,FPR_all_random_sd,FPR_covered_random_sd,actual_call_rate_random_sd,deployment_calls_random_sd,route_rate_random_sd,routed_input_tokens_random_sd,routed_output_tokens_random_sd,group_macro_correct_over_N_random_sd,binary_net_correction_random_sd,safe_disruption_count_random_sd,safe_disruption_rate_random_sd,unrouted_unsafe_false_allows_random_sd,safe_abstain_model_random_sd,safe_abstain_technical_random_sd,safe_abstain_input_overflow_random_sd,unsafe_abstain_model_random_sd,unsafe_abstain_technical_random_sd,unsafe_abstain_input_overflow_random_sd
old_test_800,slack,44,L_relation,G_random,0.5,20,12,0,3,9,3,9,0,0,0,0,8,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8,0.6666666666666666,14031.8,3396.55,1.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.3931117246635,52.972162500694644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_test_800,workspace,44,L_relation,G_random,0.5,20,80.45,1,32,52,32,48.45,2.55,0,0,1,46,70,14,0.9,0.45,0,0,1.1,68.45,12,1,1,0,0,1,0,0,0,84,6,0.9577380952380952,0.9880952380952381,1.0,1.0,0.049038461538461545,0.05,0.5476190476190477,46,0.5476190476190477,93485.85,18794.45,0.9576159951159952,0.45,3.55,0.06826923076923078,0,0,1,0,0,0,0,0.8870412083230169,0.0,0.0,0.0,0.0,0.8870412083230169,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.6407232755171874,0.5104177855340404,0.0,0.0,0.6407232755171874,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010560014384797832,0.0,0.0,0.0,0.017058484775442632,0.017392964869078764,0.0,0.0,0.0,3490.110015985773,279.50717437360316,0.010560014384797818,0.8870412083230169,0.8870412083230169,0.017058484775442632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transfer_2048,combined,42,,E_only,,0,200,18,48,216,7,193,13,33,8,10,0,246,18,0,0,0,0,46,200,0,0,18,18,18,0,0,0,0,264,12,0.7575757575757576,0.9318181818181818,0.14583333333333334,0.175,0.06018518518518518,0.06310679611650485,0.0,0,0.0,0,0,0.7421389840658287,0,23,0.10648148148148148,33,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,,E_only,,0,53,0,28,59,7,46,13,21,0,0,0,87,0,0,0,0,0,34,53,0,0,0,0,0,0,0,0,0,87,6,0.6091954022988506,1.0,0.25,0.25,0.22033898305084745,0.22033898305084745,0.0,0,0.0,0,0,0.6708754208754208,0,13,0.22033898305084745,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,,E_only,,0,147,18,20,157,0,147,0,12,8,10,0,159,18,0,0,0,0,12,147,0,0,18,18,18,0,0,0,0,177,6,0.8305084745762712,0.8983050847457628,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.8134025472562364,0,10,0.06369426751592357,12,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_relation,G_overflow,,0,215,0,48,216,15,200,16,33,0,0,18,246,18,0,0,0,0,46,200,15,3,0,0,0,0,0,0,0,264,12,0.8143939393939394,1.0,0.3125,0.3125,0.07407407407407407,0.07407407407407407,0.06818181818181818,18,0.06818181818181818,50613,7932,0.7893334649644064,0,16,0.07407407407407407,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,L_relation,G_overflow,,0,53,0,28,59,7,46,13,21,0,0,0,87,0,0,0,0,0,34,53,0,0,0,0,0,0,0,0,0,87,6,0.6091954022988506,1.0,0.25,0.25,0.22033898305084745,0.22033898305084745,0.0,0,0.0,0,0,0.6708754208754208,0,13,0.22033898305084745,21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,L_relation,G_overflow,,0,162,0,20,157,8,154,3,12,0,0,18,159,18,0,0,0,0,12,147,15,3,0,0,0,0,0,0,0,177,6,0.9152542372881356,1.0,0.4,0.4,0.01910828025477707,0.01910828025477707,0.1016949152542373,18,0.1016949152542373,50613,7932,0.907791509053392,0,3,0.01910828025477707,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_relation,L_all,,0,249,2,48,216,45,204,10,3,0,2,264,246,18,39,4,1,1,0,234,15,3,0,0,0,0,2,0,0,264,12,0.9431818181818182,0.9924242424242424,0.9375,0.9375,0.046296296296296294,0.04672897196261682,1.0,264,1.0,507132,105704,0.9326796126426972,35,12,0.05555555555555555,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,L_relation,L_all,,0,76,2,28,59,25,51,6,3,0,2,87,87,0,27,3,1,1,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,1.0,87,1.0,110456,35868,0.8981481481481481,24,8,0.13559322033898305,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,L_relation,L_all,,0,173,0,20,157,20,153,4,0,0,0,177,159,18,12,1,0,0,0,158,15,3,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,1.0,1.0,0.025477707006369428,0.025477707006369428,1.0,177,1.0,396676,69836,0.9672110771372461,11,4,0.025477707006369428,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_relation,G_uncertainty,0.5,0,243,2,48,216,38,205,9,10,0,2,80,246,18,32,3,1,1,7,228,15,3,0,0,0,0,2,0,0,264,12,0.9204545454545454,0.9924242424242424,0.7916666666666666,0.7916666666666666,0.041666666666666664,0.04205607476635514,0.30303030303030304,80,0.30303030303030304,161365,35565,0.9230300113847381,29,11,0.05092592592592592,7,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,42,L_relation,G_uncertainty,0.5,0,76,2,28,59,25,51,6,3,0,2,51,87,0,27,3,1,1,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,0.5862068965517241,51,0.5862068965517241,76454,22934,0.8981481481481481,24,8,0.13559322033898305,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,42,L_relation,G_uncertainty,0.5,0,167,0,20,157,13,154,3,7,0,0,29,159,18,5,0,0,0,7,152,15,3,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.65,0.65,0.01910828025477707,0.01910828025477707,0.1638418079096045,29,0.1638418079096045,84911,12631,0.9479118746213279,5,3,0.01910828025477707,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,42,L_relation,G_random,0.5,20,229.85,1.1,48,216,26.4,203.45,11.45,21.6,0,1.1,80,246,18,17.2,1.8,0.55,0.55,25.35,214.85,15,3,0,0,0,0,1.1,0,0,264,12,0.8706439393939394,0.9958333333333333,0.55,0.55,0.053009259259259256,0.053272597744451686,0.30303030303030304,80,0.30303030303030304,138936.85,33130.15,0.8594396838242746,15.4,12.55,0.05810185185185185,20.05,1.1,0,0,0,0,0,2.7003898354048617,0.7181848464596079,0.0,0.0,2.112618729145617,1.3168942730211068,1.4317821063276353,2.112618729145617,0.0,0.7181848464596079,0.0,0.0,0.0,2.0416711421361615,1.0052493799000692,0.5104177855340404,0.5104177855340404,2.5603248149199227,2.7003898354048617,0.0,0.0,0.0,0.0,0.0,0.0,0.7181848464596079,0.0,0.0,0.0,0.0,0.010228749376533557,0.0027203971456803305,0.04401289019053369,0.04401289019053369,0.006628620862627942,0.006593906698248044,0.0,0.0,0.0,3508.0952887946414,314.26058161642663,0.016667146097746537,2.583347481568501,1.3168942730211068,0.006096732745468087,2.0641042405337657,0.7181848464596079,0.0,0.0,0.0,0.0,0.0
transfer_2048,banking,42,L_relation,G_random,0.5,20,66.9,1.1,28,59,17.4,49.5,8.4,10.6,0,1.1,51,87,0,16.2,1.75,0.55,0.55,14.35,66.9,0,0,0,0,0,0,1.1,0,0,87,6,0.7689655172413793,0.9873563218390805,0.6214285714285714,0.6214285714285714,0.1423728813559322,0.1449967701251961,0.5862068965517241,51,0.5862068965517241,64521.4,20942.2,0.8064772727272728,14.45,9.5,0.16101694915254236,9.05,1.1,0,0,0,0,0,2.5110283068684702,0.7181848464596079,0.0,0.0,1.9574419397183715,1.3572417850765923,1.4290224851827542,1.9574419397183715,0.0,0.7181848464596079,0.0,0.0,0.0,1.880649383926509,0.9665456669582609,0.5104177855340404,0.5104177855340404,2.4978938496682614,2.5110283068684702,0.0,0.0,0.0,0.0,0.0,0.0,0.7181848464596079,0.0,0.0,0.0,0.0,0.028862394331821507,0.008254998235167897,0.06990864070422757,0.06990864070422757,0.02422072008784329,0.024120124689439453,0.0,0.0,0.0,1900.3613617581152,297.7716539476799,0.032016602574866944,2.327750212679956,1.3572417850765923,0.02300409805214563,1.9861361590045288,0.7181848464596079,0.0,0.0,0.0,0.0,0.0
transfer_2048,travel,42,L_relation,G_random,0.5,20,162.95,0,20,157,9,153.95,3.05,11,0,0,29,159,18,1,0.05,0,0,11,147.95,15,3,0,0,0,0,0,0,0,177,6,0.9206214689265536,1.0,0.45,0.45,0.019426751592356687,0.019426751592356687,0.1638418079096045,29,0.1638418079096045,74415.45,12187.95,0.9124020949212766,0.95,3.05,0.019426751592356687,11,0,0,0,0,0,0,0.8870412083230169,0.0,0.0,0.0,0.7947194142390263,0.22360679774997896,0.22360679774997896,0.7947194142390263,0.0,0.0,0.0,0.0,0.0,0.7947194142390263,0.22360679774997896,0.0,0.0,0.7947194142390263,0.8870412083230169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005011532250412533,0.0,0.039735970711951306,0.039735970711951306,0.0014242471194266181,0.0014242471194266181,0.0,0.0,0.0,3274.231070439528,126.07578130465402,0.006620875444689198,0.8870412083230169,0.22360679774997896,0.0014242471194266181,0.7947194142390263,0.0,0.0,0.0,0.0,0.0,0.0
transfer_2048,combined,43,,E_only,,0,220,18,48,216,22,198,8,18,8,10,0,246,18,0,0,0,0,26,220,0,0,18,18,18,0,0,0,0,264,12,0.8333333333333334,0.9318181818181818,0.4583333333333333,0.55,0.037037037037037035,0.038834951456310676,0.0,0,0.0,0,0,0.8478371802052013,0,18,0.08333333333333333,18,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,43,,E_only,,0,70,0,28,59,19,51,8,9,0,0,0,87,0,0,0,0,0,17,70,0,0,0,0,0,0,0,0,0,87,6,0.8045977011494253,1.0,0.6785714285714286,0.6785714285714286,0.13559322033898305,0.13559322033898305,0.0,0,0.0,0,0,0.8558080808080808,0,8,0.13559322033898305,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,43,,E_only,,0,150,18,20,157,3,147,0,9,8,10,0,159,18,0,0,0,0,9,150,0,0,18,18,18,0,0,0,0,177,6,0.847457627118644,0.8983050847457628,0.15,0.25,0.0,0.0,0.0,0,0.0,0,0,0.8398662796023217,0,10,0.06369426751592357,9,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,43,L_relation,G_overflow,,0,235,0,48,216,30,205,11,18,0,0,18,246,18,0,0,0,0,26,220,15,3,0,0,0,0,0,0,0,264,12,0.8901515151515151,1.0,0.625,0.625,0.05092592592592592,0.05092592592592592,0.06818181818181818,18,0.06818181818181818,50613,7932,0.8950316611037791,0,11,0.05092592592592592,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,43,L_relation,G_overflow,,0,70,0,28,59,19,51,8,9,0,0,0,87,0,0,0,0,0,17,70,0,0,0,0,0,0,0,0,0,87,6,0.8045977011494253,1.0,0.6785714285714286,0.6785714285714286,0.13559322033898305,0.13559322033898305,0.0,0,0.0,0,0,0.8558080808080808,0,8,0.13559322033898305,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,43,L_relation,G_overflow,,0,165,0,20,157,11,154,3,9,0,0,18,159,18,0,0,0,0,9,150,15,3,0,0,0,0,0,0,0,177,6,0.9322033898305084,1.0,0.55,0.55,0.01910828025477707,0.01910828025477707,0.1016949152542373,18,0.1016949152542373,50613,7932,0.9342552413994772,0,3,0.01910828025477707,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,43,L_relation,L_all,,0,249,2,48,216,45,204,10,3,0,2,264,246,18,20,5,1,1,0,234,15,3,0,0,0,0,2,0,0,264,12,0.9431818181818182,0.9924242424242424,0.9375,0.9375,0.046296296296296294,0.04672897196261682,1.0,264,1.0,507132,105704,0.9326796126426972,15,12,0.05555555555555555,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,43,L_relation,L_all,,0,76,2,28,59,25,51,6,3,0,2,87,87,0,11,4,1,1,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,1.0,87,1.0,110456,35868,0.8981481481481481,7,8,0.13559322033898305,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,43,L_relation,L_all,,0,173,0,20,157,20,153,4,0,0,0,177,159,18,9,1,0,0,0,158,15,3,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,1.0,1.0,0.025477707006369428,0.025477707006369428,1.0,177,1.0,396676,69836,0.9672110771372461,8,4,0.025477707006369428,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,43,L_relation,G_uncertainty,0.5,0,249,2,48,216,45,204,10,3,0,2,175,246,18,20,5,1,1,0,234,15,3,0,0,0,0,2,0,0,264,12,0.9431818181818182,0.9924242424242424,0.9375,0.9375,0.046296296296296294,0.04672897196261682,0.6628787878787878,175,0.6628787878787878,396695,73498,0.9326796126426972,15,12,0.05555555555555555,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,43,L_relation,G_uncertainty,0.5,0,76,2,28,59,25,51,6,3,0,2,52,87,0,11,4,1,1,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,0.5977011494252874,52,0.5977011494252874,79663,23426,0.8981481481481481,7,8,0.13559322033898305,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,43,L_relation,G_uncertainty,0.5,0,173,0,20,157,20,153,4,0,0,0,123,159,18,9,1,0,0,0,158,15,3,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,1.0,1.0,0.025477707006369428,0.025477707006369428,0.6949152542372882,123,0.6949152542372882,317032,50072,0.9672110771372461,8,4,0.025477707006369428,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,43,L_relation,G_random,0.5,20,243.9,1.1,48,216,39.25,204.65,10.25,8.75,0,1.1,175,246,18,12.4,2.95,0.55,0.55,10.55,228.9,15,3,0,0,0,0,1.1,0,0,264,12,0.9238636363636363,0.9958333333333333,0.8177083333333334,0.8177083333333334,0.0474537037037037,0.04768574866977388,0.6628787878787878,175,0.6628787878787878,345263.95,70204.05,0.9187754174312286,9.45,11.35,0.05254629629629629,7.2,1.1,0,0,0,0,0,2.653696528082647,0.7181848464596079,0.0,0.0,1.9159991209755154,1.1821033884786185,1.409553867457061,1.9159991209755154,0.0,0.7181848464596079,0.0,0.0,0.0,2.087557121815378,1.3168942730211068,0.5104177855340404,0.5104177855340404,2.5644328397276626,2.653696528082647,0.0,0.0,0.0,0.0,0.0,0.0,0.7181848464596079,0.0,0.0,0.0,0.0,0.010051880788191836,0.0027203971456803305,0.03991664835365656,0.03991664835365656,0.006525712349338245,0.006474798145167016,0.0,0.0,0.0,6793.162719544595,432.9643810559454,0.013912060034073746,2.7429335045761345,1.1821033884786185,0.0054727008725861965,2.142305693455191,0.7181848464596079,0.0,0.0,0.0,0.0,0.0
transfer_2048,banking,43,L_relation,G_random,0.5,20,73.85,1.1,28,59,22.5,51.35,6.55,5.5,0,1.1,52,87,0,6.65,2.25,0.55,0.55,7.3,73.85,0,0,0,0,0,0,1.1,0,0,87,6,0.8488505747126437,0.9873563218390805,0.8035714285714286,0.8035714285714286,0.11101694915254237,0.11297768822992607,0.5977011494252874,52,0.5977011494252874,65775.7,21345.1,0.8826893939393939,4.4,7.65,0.12966101694915255,3.95,1.1,0,0,0,0,0,1.8715318802914815,0.7181848464596079,0.0,0.0,1.1920791213585393,1.268027892769755,1.5035046776746235,1.1920791213585393,0.0,0.7181848464596079,0.0,0.0,0.0,1.460893742308382,1.2085223687584246,0.5104177855340404,0.5104177855340404,1.9221698265515623,1.8715318802914815,0.0,0.0,0.0,0.0,0.0,0.0,0.7181848464596079,0.0,0.0,0.0,0.0,0.021511860693005546,0.008254998235167897,0.04257425433423354,0.04257425433423354,0.025483130130078368,0.025261128099354893,0.0,0.0,0.0,1917.6220224675747,324.3727388117111,0.02319759793185154,1.9029063643750177,1.268027892769755,0.02149199818253822,1.4317821063276353,0.7181848464596079,0.0,0.0,0.0,0.0,0.0
transfer_2048,travel,43,L_relation,G_random,0.5,20,170.05,0,20,157,16.75,153.3,3.7,3.25,0,0,123,159,18,5.75,0.7,0,0,3.25,155.05,15,3,0,0,0,0,0,0,0,177,6,0.9607344632768362,1.0,0.8375,0.8375,0.02356687898089172,0.02356687898089172,0.6949152542372882,123,0.6949152542372882,279488.25,48858.95,0.9548614409230632,5.05,3.7,0.02356687898089172,3.25,0,0,0,0,0,0,1.3168942730211068,0.0,0.0,0.0,1.292692009559488,0.47016234598162726,0.47016234598162726,1.292692009559488,0.0,0.0,0.0,0.0,0.0,1.292692009559488,0.47016234598162726,0.0,0.0,1.292692009559488,1.3168942730211068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00744008063853733,0.0,0.0646346004779744,0.0646346004779744,0.002994664624086799,0.002994664624086799,0.0,0.0,0.0,5769.791557623295,236.79782071365617,0.009601950240629988,1.3168942730211068,0.47016234598162726,0.002994664624086799,1.292692009559488,0.0,0.0,0.0,0.0,0.0,0.0
transfer_2048,combined,44,,E_only,,0,225,18,48,216,22,203,3,18,8,10,0,246,18,0,0,0,0,21,225,0,0,18,18,18,0,0,0,0,264,12,0.8522727272727273,0.9318181818181818,0.4583333333333333,0.55,0.013888888888888888,0.014563106796116505,0.0,0,0.0,0,0,0.8660761739158931,0,13,0.06018518518518518,18,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,44,,E_only,,0,74,0,28,59,18,56,3,10,0,0,0,87,0,0,0,0,0,13,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.6428571428571429,0.6428571428571429,0.05084745762711865,0.05084745762711865,0.0,0,0.0,0,0,0.8891414141414141,0,3,0.05084745762711865,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,44,,E_only,,0,151,18,20,157,4,147,0,8,8,10,0,159,18,0,0,0,0,8,151,0,0,18,18,18,0,0,0,0,177,6,0.8531073446327684,0.8983050847457628,0.2,0.3333333333333333,0.0,0.0,0.0,0,0.0,0,0,0.8430109336903719,0,10,0.06369426751592357,8,0,0,10,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,44,L_relation,G_overflow,,0,240,0,48,216,30,210,6,18,0,0,18,246,18,0,0,0,0,21,225,15,3,0,0,0,0,0,0,0,264,12,0.9090909090909091,1.0,0.625,0.625,0.027777777777777776,0.027777777777777776,0.06818181818181818,18,0.06818181818181818,50613,7932,0.9132706548144709,0,6,0.027777777777777776,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,44,L_relation,G_overflow,,0,74,0,28,59,18,56,3,10,0,0,0,87,0,0,0,0,0,13,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.6428571428571429,0.6428571428571429,0.05084745762711865,0.05084745762711865,0.0,0,0.0,0,0,0.8891414141414141,0,3,0.05084745762711865,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,44,L_relation,G_overflow,,0,166,0,20,157,12,154,3,8,0,0,18,159,18,0,0,0,0,8,151,15,3,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.6,0.6,0.01910828025477707,0.01910828025477707,0.1016949152542373,18,0.1016949152542373,50613,7932,0.9373998954875276,0,3,0.01910828025477707,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,44,L_relation,L_all,,0,249,2,48,216,45,204,10,3,0,2,264,246,18,16,5,2,0,0,234,15,3,0,0,0,0,2,0,0,264,12,0.9431818181818182,0.9924242424242424,0.9375,0.9375,0.046296296296296294,0.04672897196261682,1.0,264,1.0,507132,105704,0.9326796126426972,11,12,0.05555555555555555,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,44,L_relation,L_all,,0,76,2,28,59,25,51,6,3,0,2,87,87,0,8,4,2,0,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,1.0,87,1.0,110456,35868,0.8981481481481481,4,8,0.13559322033898305,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,44,L_relation,L_all,,0,173,0,20,157,20,153,4,0,0,0,177,159,18,8,1,0,0,0,158,15,3,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,1.0,1.0,0.025477707006369428,0.025477707006369428,1.0,177,1.0,396676,69836,0.9672110771372461,7,4,0.025477707006369428,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,combined,44,L_relation,G_uncertainty,0.5,0,249,2,48,216,45,204,10,3,0,2,131,246,18,16,5,2,0,0,234,15,3,0,0,0,0,2,0,0,264,12,0.9431818181818182,0.9924242424242424,0.9375,0.9375,0.046296296296296294,0.04672897196261682,0.4962121212121212,131,0.4962121212121212,291479,56429,0.9326796126426972,11,12,0.05555555555555555,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,banking,44,L_relation,G_uncertainty,0.5,0,76,2,28,59,25,51,6,3,0,2,52,87,0,8,4,2,0,0,76,0,0,0,0,0,0,2,0,0,87,6,0.8735632183908046,0.9770114942528736,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.10526315789473684,0.5977011494252874,52,0.5977011494252874,79032,23424,0.8981481481481481,4,8,0.13559322033898305,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
transfer_2048,travel,44,L_relation,G_uncertainty,0.5,0,173,0,20,157,20,153,4,0,0,0,79,159,18,8,1,0,0,0,158,15,3,0,0,0,0,0,0,0,177,6,0.9774011299435028,1.0,1.0,1.0,0.025477707006369428,0.025477707006369428,0.4463276836158192,79,0.4463276836158192,212447,33005,0.9672110771372461,7,4,0.025477707006369428,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
